ALFA HOSPITALS
Comprehensive Hospital Price List
"Effective Date: September 19, 2025"
Foreign Body Removal (Conjunctival),"80,000"
Foreign Body Removal (Interstitial ) Eye,"150,000"
Fundus Photography,"100,000"
Haemodialysis Catheterization,"1,000,000"
Hand Function Skills,"80,000"
Hearing Aid Trial,"80,000"
High Vaginal Swab,"80,000"
IM INJECTION,"2,000"
INCISION AND DRAINAGE (MAJOR),"350,000"
INCISION AND DRAINAGE (MINOR),"50,000"
Item,Price
"INJECTION PROCEDURE (KNEE, ELBOW, COMPLEX)","25,000"
INTAORAL,"24,000"
Intra Cardiac Device (Interrogation),"100,000"
Intra Ocular Injection,"100,000"
INTRA ORAL XRAY,"25,000"
IP Admission per day,"60,000"
IUCD INSERTION,"80,000"
IUCD REMOVAL,"40,000"
IV INJECTION,"5,000"
IV PROCEDURE FOR BLOOD TRANSFUSION,"25,000"
Keloid Infiltration,"200,000"
Laser Capsulotomy,"100,000"
Laser Focal Photocoagulation,"700,000"
Laser Pan Retino Photocoagulation,"700,000"
Laser Trabeculoplasty,"700,000"
Learning Difficulty Management (Per session),"100,000"
Lumbar Puncture,"200,000"
MAJOR DRESSING,"30,000"
Major Wound Dressing (Diabetic/ Extensive Bed sores/ pyomyositis),"200,000"
Major Wound Dressing Under General Anaesthesia (GA),"800,000"
Manipulation (Soft Tissue/Joint),"50,000"
Mannual Removal of Placenta,"500,000"
Mechanical Traction,"50,000"
MINOR DRESSING,"15,000"
Nasogastric Tube (NGT) For Feesding,"100,000"
NEBULIZATION,"20,000"
Normal Delivery,"1,000,000"
Oesophagogastroduodenoscopy (OGD),"270,000"
Oesophagoscopy,"270,000"
OrthopticAssesment,"100,000"
OXYGEN ADMINISTRTATION,"15,000"
OXYGEN SATURATION,"10,000"
Oxygen therapy (per hour),"50,000"
Pacemaker Interrogation,"100,000"
Pericardiocentesis,"1,000,000"
Phonological/ Articulation Management (Per Session),"100,000"
Item,Price
Phototherapy,"100,000"
Pleural Fluid Tapping,"100,000"
"Proctoscopy, EUA, Biopsy (Rigid Scope)","350,000"
Reduction of Temporomandibular Joint (TMJ),"700,000"
Rehabilitative therapy,"25,000"
Removal of FB Under GA (Broncoscope),"1,000,000"
Removal Of Foreign Body Ear/nose,"100,000"
Removal Of Foreign Body Nose (Under GA),"500,000"
Removal Of Foreign Body Nose (Under LA),"250,000"
RYLES TUBE (NASOGASTRIC) PROCEDURE,"15,000"
Sarmieto POP (Adult),"100,000"
Sarmieto POP (Children),"100,000"
SCALP VEIN INSERTION,"1,000"
Sigmoidoscopy and Biopsy (Rigid/Flexible),"700,000"
Skin Curettage,"500,000"
SPLINT APPLICATION,"50,000"
Splinting of Teeth,"100,000"
Split Skin Smear,"100,000"
Sputum Induction,"100,000"
STITCH REMOVAL,"20,000"
STITCHING OF WOUND REQ MORE THAN 3 STITCHES,"150,000"
STITCHING WOUND REQ UP TO 3 STITCHES,"60,000"
Subdural Tapping,"100,000"
THYROIDECTOMY,"2,000,000"
Traction Skeletal (Adult),"350,000"
Traction Skin with Traction kit (Adult),"350,000"
Umbilical Vein/Artery Cannulation,"250,000"
Venous Puncture,"100,000"
Vestibular Rehabilitation (Per Session),"50,000"
Video Nasolaryngoscopy,"700,000"
Video Stroboscope,"700,000"
WOUND EXPLORATION,"50,000"
WOUND SUTURING,"96,000"
PSYCHIATRY/ COUNSELLING SERVICES,,
Item,,Price
MINDHEALTH,NEW ASSESSMENT,"100,000"
MINDHEALTH CBT,,"100,000"
MINDHEALTH COUNSELLING,,"70,000"
MINDHEALTH DRUG & ALCOHOL SCREENING (TEST),,"40,000"
MINDHEALTH EMDR,,"100,000"
MINDHEALTH FAMILY SUPPORT (1HR),,"50,000"
MINDHEALTH FOLLOW UP ASSESSMENT,,"60,000"
MINDHEALTH HOME VISIT BY CLINICIAN,,"15,000"
MINDHEALTH HOME VISIT BY PSYCHIATRIST,,"40,000"
MINDHEALTH INITIAL SCREENING (30MIN),,"30,000"
MINDHEALTH POST SCREENING ASSESS (40MIN),,"60,000"
RADIOLOGY CHARGES,,
Item,,Price
DOPPLER - CAROTID,,"55,000"
DOPPLER - OBSTETRIC,,"55,000"
DOPPLER - RENAL OR KUB,,"55,000"
DOPPLER - SCROTAL,,"55,000"
DOPPLER - VASCULAR BOTH LIMBS,,"85,000"
DOPPLER -VASCULAR SINGLE LIMB,,"85,000"
ECHO,,"55,000"
MAMMOGRAPHY,- DIAGNOSTIC BOTH BREASTS,"80,000"
MAMMOGRAPHY - DIAGNOSTIC LEFT BREAST,,"80,000"
MAMMOGRAPHY - DIAGNOSTIC RIGHT BREAST,,"80,000"
MAMMOGRAPHY - SCREENING BOTH BREASTS,,"80,000"
SPECIAL PROCEDURE REPORT,,"55,000"
ULTRASOUND - ABDOMINAL,,"55,000"
ULTRASOUND - ABDOMINAL -PELVIC,,"55,000"
ULTRASOUND - EARLY OBSTETRIC (1WK-3MTHS),,"55,000"
ULTRASOUND - KUB,,"55,000"
ULTRASOUND - PELVIC,,"55,000"
ULTRASOUND - PROSTATE,,"55,000"
ULTRASOUND - SUPERFICIAL,,"55,000"
ULTRASOUND -BOTH BREASTS,,"55,000"
ULTRASOUND -BREAST,,"55,000"
ULTRASOUND -CRANIAL,,"55,000"
ULTRASOUND -OBSTETRIC,,"55,000"
ULTRASOUND -OBSTETRIC TVS,,"55,000"
ULTRASOUND -THYROID,,"55,000"
X - RAY - CRANIUM,,"50,000"
X-RAY - ABDOMEN,,"50,000"
X-RAY - ABDOMEN (SUPINE+ERECT),,"60,000"
X-RAY - ADDITIONAL PRINTS,,"10,000"
X-RAY - ADDITIONAL VIEWS,,"10,000"
X-RAY - ANKLE,,"35,000"
X-RAY - CALCENOUS,,"35,000"
X-RAY - CD,,"5,000"
X-RAY - CEPHALOMETRY,,"50,000"
X-RAY - CERVICAL SPINE,,"40,000"
Item,Price
X-RAY - CLAVICAL,"35,000"
X-RAY - COCYX,"40,000"
X-RAY - CONTRAST KUB,"110,000"
X-RAY - CONTRAST OTHER,"110,000"
X-RAY - ELBOW,"35,000"
X-RAY - FEMUR,"35,000"
X-RAY - FINGER/S,"35,000"
X-RAY - FOOT,"35,000"
X-RAY - HAND,"35,000"
X-RAY - HIP JOINT,"40,000"
X-RAY - HUMERUS,"35,000"
X-RAY - KNEE JOINT,"40,000"
X-RAY - KUB,"45,000"
X-RAY - LUMBAR SPINE,"60,000"
X-RAY - NASOPHARYNX,"50,000"
X-RAY - PELVIS,"45,000"
X-RAY - REPORT,"5,000"
X-RAY - SACRAL LUMBAR,"60,000"
X-RAY - SHOULDER,"40,000"
X-RAY - THORACIC SPINE,"40,000"
X-RAY - THORACO-LUMBAR SPINE,"60,000"
X-RAY - TIBIA/FIBULA,"35,000"
X-RAY - ULNA/ RAD FOREARM,"35,000"
X-RAY - WRIST,"35,000"
X-RAY PARANASAL SINUSES,"55,000"
X-Ray skull Studies - AP and Lateral,"65,000"
X-RAY-CHEST,"45,000"
SURGICAL CHARGES,
Item,Price
Abdominal Perineal Resection,"3,000,000"
Achiles Tendon Osseo Ligament Operation,"2,000,000"
Achiles Tendon Repair,"2,000,000"
Acne Scar Removal,"500,000"
Acromioclavicular (AC) Joint Subluxation,"2,000,000"
Adenotomy,"2,000,000"
Adenotonsillectomy,"2,000,000"
Amputation - Above Knee,"2,000,000"
Amputation - Below Knee,"2,000,000"
Amputation of Digits or Disarticulation,"1,000,000"
Amputation Stump Revision Soft Tissue,"1,500,000"
Amputation Stump Revision Soft Tissue and Bone,"1,500,000"
Anal Dilatation (Lord's Manoeuvre),"1,000,000"
Ankle Arthrodesis,"2,000,000"
Ankle Disarticulation,"2,000,000"
Anterior Resection Colon,"3,000,000"
Anti-Relux Procedure For Achalasia,"2,000,000"
Appendicectomy,"2,000,000"
Arthroscopy Diagnostic,"1,500,000"
Arthroscopy Therapeutic,"2,000,000"
Arthrotomy Joint Drainage,"1,000,000"
Arthrotomy Loose Body Removal,"1,500,000"
ArthrotomySynovectomy,"1,500,000"
Arytenoidectomy,"2,000,000"
Avulsed Epicondyle fixation,"2,000,000"
Avulsion Greater Tuberosity Fixation,"2,000,000"
Balloon Bronchoplasty,"2,000,000"
Bartholin Cyst/AbscessMarsuplization (GA),"1,500,000"
Biceps Tendon / Ligament Repair,"2,000,000"
BilamellarTarso Rotation,"2,000,000"
Bilateral SalphingoOphorectomy (BSO),"2,000,000"
Bilateral Tubal Ligation (BTL),"800,000"
Biopsy Excision (Tumour),"1,000,000"
Biospy/Incision,"1,000,000"
Bone Marrow Aspiration Biopsy and Cytology,"1,000,000"
Item,Price
Branchial Cyst/Fistula Excision,"2,000,000"
Branchial Fistula Excision,"2,000,000"
Breast Lumpectomy,"2,000,000"
BREAST REDUCTION,"5,000,000"
Bronchoscopic Biopsy and Brush Histology,"800,000"
Bronchoscopic Stenting,"2,000,000"
Burst Abdomen- Repair,"2,000,000"
Caesarean Section and BTL,"2,000,000"
Caesarian Section (C/S),"2,000,000"
Calcaneum ORIF (Open Reduction and Internal fixation),"2,000,000"
Calcaneum Reconstruction,"2,000,000"
Cald Well Luc operation,"2,000,000"
Carpal Bone Fracture ORIF,"2,000,000"
Carpal Tunnel Syndrome (CTS )Decompression,"1,500,000"
Cataract Removal,"2,000,000"
Cataract Removal andIntraocular Lens Insertion,"3,000,000"
Cauterization Warts or bleeding vessels (Electrical,"800,000"
Cervical Circlage (McDonalds),"800,000"
Cervical Circlage (Shrodkar),"800,000"
Cervical Node Excision Biopsy and Cytology,"800,000"
Cervical Tear Repair (Extensive),"800,000"
Chalazion Excision,"500,000"
Chemical Peel,"500,000"
Cholecystectomy,"2,000,000"
Cholecystectomy + CBD Exploration,"2,000,000"
Cholecystoj ej unostomy,"2,000,000"
Circumscision,"700,000"
Clavicle Fracture ORIF,"2,000,000"
Cleft Lip/Palate Repair,"2,000,000"
Clubfoot Corrective Surgery ETA and PMR Foot,"2,000,000"
Clubfoot Corrective Surgery ETA Foot,"2,000,000"
Colles Or Distal Radial Epiphyseolysis,"2,000,000"
Colles Or Distal Radial Epiphyseolysis(Complex),"2,000,000"
Colostomy Closure - Laparotomy,"2,000,000"
Colostomy Closure - Non Laparotomy,"2,000,000"
Colostomy Defunctioning,"2,000,000"
Item,Price
Colostomy Revision,"2,000,000"
Colposcopy,"500,000"
Colpotomy,"800,000"
Condylectomy Bilateral,"2,000,000"
Condylectomy Unilateral,"2,000,000"
Cone Biopsy,"800,000"
Conjunctival Flap,"1,800,000"
Conjunctival Grat,"2,000,000"
Conjunctival Mass Excisional Biopsy,"500,000"
Contracture Release (Major),"1,500,000"
Corneal Grating,"2,500,000"
Corneal/Scleral F.B. Removal,"500,000"
Corneal/Scleral F.B. Removal (Intra Occular),"1,950,000"
Corneal/Scleral Repair,"2,000,000"
Craniotomy + Excision Of Epileptic Focus,"2,000,000"
Cryotherapy (Eye),"2,665,000"
Cystectomy,"2,000,000"
Cystocele Repair,"2,000,000"
Cystolithotomy/Vesicostomy,"2,000,000"
Cystoscopy,"1,000,000"
Cystoscopy + EUA + Biopsy,"1,500,000"
Cystoscopy +Ureteric Catheterization,"1,500,000"
D&C,"500,000"
Dacro-CystoRhinostomy,"3,000,000"
Debulking Procedures for Pelvic Malignancy,"3,000,000"
Dental Cystectomy,"2,000,000"
Dental Tumour Excision-Small Tumour,"1,000,000"
Dental TumourExcission,"2,000,000"
Dermoid Cyst Excision (Eye),"1,000,000"
Diagnostic and Curettage (DandC),"500,000"
Direct Visual Urethrotomy (DVU),"2,000,000"
Distal Radial Fracture - Intra Articular,"2,000,000"
Distal Tibia (Pilon) I,"2,000,000"
Ectopic Pregnancy Operation,"2,000,000"
Elbow Disarticulation,"2,000,000"
Elbow Dislocation /Reduction,"2,000,000"
Item,Price
Elbow Joint Arthrodesis,"2,000,000"
Emergency Pulpotomy,"500,000"
Endometrial Ablation,"2,000,000"
Endoscopic Biopsy,"350,000"
Enterocele Repair,"2,000,000"
Enteroscopy,"350,000"
Epicectomy,"350,000"
ERCP + Sphincterotomy,"2,000,000"
Esophageal Stenting,"500,000"
Esophagoscopyand Dilatation,"500,000"
EUA and Wedge Biopsy-Cervix,"500,000"
Evacuation for Incomplete Abortion,"700,000"
Evacuation Of Spinal Haematoma,"1,000,000"
Excesion of Cervical Stump,"2,000,000"
Excision of Benign Vulval Tumor,"1,000,000"
Excision of Endometrial Implants,"2,000,000"
Excision Of Neuroma,"1,000,000"
"Excision, Spinal AVM (Spinal Arteriovenous Malformation","2,000,000"
Excisional Biopsy (Tumor),"1,000,000"
Exenteration/Evisceration (Eye),"2,000,000"
Extensors (All) Repair,"2,000,000"
Extensors (One / Two) Repair,"2,000,000"
Extraction of Impacted Tooth,"250,000"
Eye Anterior Chamber Washout,"2,000,000"
Eye Enucleation,"2,000,000"
Eye Excisional Biopsy,"500,000"
Eye Surgical Toilet,"800,000"
Eyelid Reconstruction,"2,000,000"
Femoral Shat (Diaphyseal) 32 - A and B K - Nail -ORIF,"2,000,000"
Femur Disarticulation,"2,000,000"
Femur Transfemoral Amputation,"2,000,000"
Fissurectomy,"800,000"
Fistulectomy,"800,000"
Flap Excision (Dental),"250,000"
Flexor Muscle/Tendon (All) Repair,"2,000,000"
Flexor Muscle/Tendon (One / Two) Repair,"2,000,000"
Item,Price
Foot Fore Foot Amputation,"2,000,000"
Foot Lambinudi,"2,000,000"
Foot Mid/Hind Amputation,"2,000,000"
Foot One/Two Phalanges amputation,"1,500,000"
Foot Triple Arthrodesis,"2,000,000"
Fracture Both Radius And Ulna - ORIF,"2,000,000"
Fracture Head Of Humerus ORIF,"2,000,000"
Fracture Metacarpals - ORIF,"2,000,000"
Fracture Radius Or Ulna - ORIF,"2,000,000"
Galleazi Fracture,"2,000,000"
Gastrectomy - Total,"2,000,000"
Gastrectomy + Bypass,"2,000,000"
Gastroj ej unostomy,"2,000,000"
Gastrostomy,"2,000,000"
Gingivectomy Each Tooth,"250,000"
Goniotomy,"2,000,000"
GROMMET,"500,000"
Haemorrhoidectomy,"2,000,000"
"Hand Implant Removal (Plates, Screws, Nails, Extern Fixators)","2,000,000"
Hemicolectomy,"2,000,000"
Hemimandibulectomy,"3,000,000"
Hemimaxillectomy,"3,000,000"
Henia Repair - Umbilical,"2,000,000"
Hernia Repair - Diaphragmatic,"2,000,000"
Hernia Repair - Epigastric,"2,000,000"
Hernia Repair - Incisional,"2,000,000"
Hernia Repair - Inguinal,"2,000,000"
Herniotomy (Paediatric),"2,000,000"
Hip Abductor / Flexor / Adductor Tenotomy Open,"2,000,000"
Hip Abductor / Flexor / Adductor Tenotomy percutaneou,"1,000,000"
Hip Arthrodesis,"2,000,000"
Hip Disarticulation,"2,000,000"
"Humerus Implant Removal (Plates,Screws, Nails, external fixators)","2,000,000"
Humerus Simple ORIF,"2,000,000"
Hydrocoelectomy,"2,000,000"
Hypospadias Repair (One Stage),"3,000,000"
Item,Price
Hysterectomy (Sub and Total),"2,000,000"
Hysterectomy and BSO,"2,000,000"
Hysteroscopy,"800,000"
IandD (Dental Abscess),"500,000"
IandD (Head And Neck Masses),"500,000"
In Growing Toe/Nail Excision - Foot,"750,000"
Incision and Drainage - Ischio Rectal Abscess,"500,000"
Incision and Drainage - Liver Abscess (Open),"2,000,000"
Incisional Biopsy,"750,000"
Ingrowing Toe Nail,"750,000"
Insertion Of Reservon E.G. Ommaya,"2,000,000"
Intermaxillary Fixation (Dental Wiring),"750,000"
Interphallangeal Joints Disarticulation,"1,000,000"
Interventional Procedures( Vascular),"1,500,000"
Intra Nasal Antrostomy,"2,000,000"
Intra-Articular Or More Complex Fracture,"2,000,000"
Intraossious Puncture,"500,000"
Joint Infection (IandD Irrigation),"2,000,000"
Joint Replacement (Arthroplasty) Small Joint,"2,000,000"
KelloidExcission-Major,"2,000,000"
Keloid Excision,"1,000,000"
Kidney Biopsy,"800,000"
Laparoscopic Appendicectomy,"3,000,000"
Laparoscopic Bilateral Tubal Ligation (BTL),"2,000,000"
Laparoscopic Cholecytectomy,"3,000,000"
Laparoscopic Hysterectomy,"3,000,000"
Laparoscopic Myomectomy,"3,000,000"
Laparoscopy and Dye insufflation,"800,000"
Laparotomy - Intestinal Obstruction,"2,000,000"
Laparotomy - Peptic Ulcer Operation,"2,000,000"
Laparotomy - Perforation of Viscera,"2,000,000"
Laparotomy - Peritonitis /Infection,"2,000,000"
Laparotomy (Peritonitis),"2,000,000"
Laparotomy and Colonic Resection,"2,000,000"
Laparotomy for Other Conditions,"2,000,000"
Laryngeal Fissure Excission,"2,000,000"
Item,Price
Lateral Rh inotomy,"3,000,000"
Lefort III-Zygomatic,"3,000,000"
Lefort II-Zygomatic,"3,000,000"
Lefort I-Zygomatic,"3,000,000"
Lid Rotation (TRP),"800,000"
Lipoma Excision (Major),"1,500,000"
Lipoma Excision (Minor),"800,000"
LIPOSUCTION / TUMMY TUCK,"5,000,000"
Liver Biopsy,"800,000"
Liver Trauma Surgical Repair,"2,000,000"
Loop Electrosurgical Excision Procedure (LEEP),"1,000,000"
Lung Decortication,"3,000,000"
Lung Lobectomy,"3,000,000"
Lymph Node Biopsy,"800,000"
Manchester Operation (Uterine Prolapse),"3,000,000"
Mandibular Grating,"2,000,000"
Manual Vacuum Aspiration (MVA) for incomplete abortion),"750,000"
Mastectomy,"2,000,000"
Meatotomy,"800,000"
Metacarpal Each Additional - Foot,"750,000"
Metacarpal Single - Foot,"750,000"
Metacarpophalangeal Disaticulation,"1,000,000"
Michrodocotomy,"2,000,000"
Microlaryngeal Surgery,"2,000,000"
Modified Radial Neck Dissection,"3,000,000"
Modified Radical Mastectomy,"3,000,000"
Monteggia Fracture,"2,000,000"
Myomectomy,"2,000,000"
Myringotomy + Gromments Insertion,"2,000,000"
Nasal Polypectomy,"2,000,000"
Nephrectomy,"2,000,000"
Nephrolithotomy,"2,000,000"
Nerve Repair,"2,000,000"
Oesophagectomy,"3,000,000"
OIU,"2,000,000"
Olecranon Fracture ORIF,"2,000,000"
Item,Price
Open Chest Drainage (Chest Window),"2,000,000"
Open Reduction Each Additional - Foot,"750,000"
Open Reduction One Phalanx - Foot,"750,000"
Open Reduction-Temporo-mandibular Joint (TMJ),"2,000,000"
Open Reduction-Zygomatic Arch,"2,000,000"
Oral Antral Communication Repair,"2,000,000"
Orchidectomy,"2,000,000"
Orchidopexy,"2,000,000"
Osteomyelitis Saucerization / Sequestrectomy (complex),"2,000,000"
Osteomyelitis Saucerization / Sequestrectomy (simple),"1,500,000"
Osteomyelitis Saucerization / Sequestrectomy With external fixation,"2,000,000"
Ovarian Cystectomy,"2,000,000"
Ovarian Drilling,"2,000,000"
Pancreatic or Cyst Drainage (Cystogastrostomy),"2,000,000"
Para Pharyngeal Tumour Excision,"3,000,000"
Partial Maxillectomy,"3,000,000"
Patella Fractures ORIF (Wiring Otc),"2,000,000"
Patella Fractures Total or Partial Patelectomy,"2,000,000"
Pelvic Exenteration,"3,000,000"
Pelvic Reconstruction Surgery,"3,000,000"
Percutaneous Endoscopic Gastrotomy (PEG),"2,000,000"
Perineal Repair (Old Unrepaired Tears),"500,000"
Phaeco-Emulsiication Surgey,"3,000,000"
Phallanges - ORIF,"2,000,000"
Phallanges Disarticulation,"1,000,000"
Plantar Fasciotomy Open - Foot,"1,000,000"
Plantar Fasciotomy Percutaneous - Foot,"1,000,000"
Plastic Surgery - Split Skin Graft and Flap,"3,000,000"
Pleototomy,"2,000,000"
Pleural Biopsy,"500,000"
Pleurodesis,"750,000"
Pneumonectomy,"3,000,000"
Polypectomy,"750,000"
Polypectomy-Cervical,"750,000"
Portal Systemic Shunt Procedure,"3,000,000"
Pre-Auricular Fistula Excision,"750,000"
Item,Price
Priapism Operation (Shunting),"2,000,000"
Prostatectomy (Open),"3,000,000"
Pterygium Excision,"500,000"
Ptosis Surgery,"3,000,000"
Pull Through Operation (PSAAP),"3,000,000"
Pyeloplasty - Pelviureteric Junction (PUJ),"3,000,000"
Pyloromyotomy,"2,000,000"
Radial Head,"2,000,000"
Radical Mastoidectomy,"3,000,000"
Radical Neck Dissection,"3,000,000"
Radical Vulvectomy,"3,000,000"
"Radius / Ulna Implant Removal (External Fixators, plates, nails, screws)","2,000,000"
Rectal Biopsy,"750,000"
Rectocele Repair,"2,000,000"
Removal of Ranula,"2,000,000"
Reversal of Permanent Sterilization (Tubal anastomosis),"2,000,000"
Rib Resection,"3,000,000"
Salivary Duct Stone Removal,"2,000,000"
Scaphoid Fracture - ORIF,"2,000,000"
Sclerotherapy,"750,000"
Scrotoplasty,"3,000,000"
Sequestrectomy Osteomyelitis (Complex),"2,000,000"
Sequestrectomy-Dental,"2,000,000"
Shoulder Disarticulation,"2,000,000"
Shoulder Dislocation - open,"2,000,000"
Simple Cervical Tear Repair,"750,000"
Sinusectomy,"2,000,000"
Skin Biopsy,"450,000"
Skin Grating,"800,000"
Skin Grating (Major),"2,000,000"
Skull Traction,"1,500,000"
Sling Procedure for Incontinence,"2,000,000"
Sloughectomy,"800,000"
Splenectomy,"2,000,000"
Stapedectomy,"3,000,000"
Stitch Sinus Explorarition,"800,000"
Item,Price
Strabismus Surgery (Squint Surgery),"3,000,000"
Submandibular Excision,"2,000,000"
Suction and Curretage for Molar Pregnancy,"800,000"
Superficial Parotidectomy,"2,000,000"
Supracondylar Fracture - In Adults,"2,000,000"
Supracondylar Fracture ORIF - In Children,"2,000,000"
SupraglotticLaryngectomy,"3,000,000"
Suprapubic Cystotomy - SPC,"800,000"
Surgical Debridement (SD) With External Fixator,"2,000,000"
Surgical Debridement (SD) Without External Fixator,"1,500,000"
Surgical Speech Fistula Reconstruction,"3,000,000"
SURGICAL TOILET,"36,000"
Surgical Toilet + Suture Under GA,"800,000"
Syndactyl Release/Separation,"2,000,000"
Talus ORIF,"2,000,000"
Talus Reconstruction,"2,000,000"
Tarsorrhaphy,"800,000"
Testicular Biopsy,"800,000"
Third Degree Vaginal Tear repair,"800,000"
Thoracoscopy,"2,000,000"
Thoracotomy + Lung Lobectomy,"3,000,000"
Through Arm - Amputation,"2,000,000"
Through Forearm - Amputation,"2,000,000"
Thymomectomy,"2,000,000"
Thyroglossal Cyst/Fistula Excision,"2,000,000"
Thyroidectomy,"2,000,000"
Tibia Disarticulation,"2,000,000"
Tibia Plateau 41 - A and B ORIF,"2,000,000"
Tibia Plateau 41 - C ORIF,"2,000,000"
Tibia Shaft (Diaphyseal) 42 - A and B Nail,"2,000,000"
Tibia Shaft (Diaphyseal) 42 - A and B Plate,"2,000,000"
Tibia Shaft (Diaphyseal) 42 - C Locking Nail,"2,000,000"
Tibia Shaft (Diaphyseal) 42 - C Over Bridging Plate,"2,000,000"
Tibia Transtibial Amputation,"2,000,000"
Tonsillectomy/Adenoidectomy,"2,000,000"
Total Cystectomy + Urinary Diversion,"3,000,000"
Item,Price
Total Laryngectomy,"3,000,000"
Total Mandibulectomy,"3,000,000"
Total Maxillectomy,"3,000,000"
Total Parotidectomy,"2,000,000"
Trabeculectomy,"3,000,000"
Tracheal Oesophaeal Fistula Closure,"3,000,000"
Tracheostomy,"2,000,000"
Trans Antral Ligation of Vessels,"3,000,000"
Transurethral Resection of Bladder Tumour (TURBT),"2,000,000"
Transurethral Resection of Prostate (TURP),"2,000,000"
Trephination,"2,000,000"
Triceps Tendon /Ligament Repair,"2,000,000"
Tubal Surgery (Recanalisation/Reanastomosis in tuboligation reversal),"2,000,000"
Turbinectomy,"2,000,000"
TympanoMastoidectomy,"3,000,000"
Tympanoplasty I-IV,"3,000,000"
Ulnar Nerve Decompression,"2,000,000"
Ultrasound Guided Procedure,"1,000,000"
Underwater Seal Drainage,"800,000"
Ureteric Reimplantation,"3,000,000"
Ureterolithotomy,"2,000,000"
Urethroplasty,"3,000,000"
Vaginal Hysterectomy,"3,000,000"
Vagotomy + Bypass (Gastrojejunal),"2,000,000"
Varicose Vein High Ligation + Stripping,"2,000,000"
Varicose Vein Stripping (Low),"2,000,000"
Varicose Vein Surgery +Skin Grafting,"2,000,000"
VentrilisationPattela,"2,000,000"
Vertical Hemilaryngectomy,"3,000,000"
Vescal Vaginal Fistula Repair (VVF),"3,000,000"
Vulvectomy,"2,000,000"
Waltheim Hysterectomy,"3,000,000"
Werber Injury Type A Open Reduction,"2,000,000"
Werber Injury Type B Open Reduction,"2,000,000"
Werber Injury Type C Open Reduction,"2,000,000"
Wide Excision (Major) - Tumour,"2,000,000"
Item,Price
Wide Excision (Ulcer/Tumor),"800,000"
Wrist Joint Arthrodesis,"2,000,000"
Wrist ORIF,"2,000,000"
